case_id,dataset,task_id,sample_idx,model,raw_pass,healed_pass,raw_error,healed_error,raw_path,healed_path,normalized_diff_path,pairing_status,raw_failure_stage,healed_failure_stage,raw_error_type,healed_error_type,healer_triggered,rules_triggered,code_changed,rollback,root_cause,failure_layer,eligibility,unique_fix,needs_semantic_reasoning,needs_reference_answer,why_fail_to_fail,recommended_action,evidence_notes,classification_confidence
qwen8b_mbpp_Mbpp_306__s0,mbpp,Mbpp/306,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_306__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_306__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_310__s0,mbpp,Mbpp/310,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_310__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_310__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_311__s0,mbpp,Mbpp/311,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_311__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_311__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_311__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer AST rewrite corrupted bitwise XOR operator `^` into exponentiation `**`, altering operator semantics.",healer_ast,eligible,true,false,false,wrong_transformation,fix Healer AST pretty-printer / unparser so BitXor (`^`) is never emitted as `**`; regression-test on bitwise benchmarks,raw source contains `^`; healed source replaces those uses with `**` (case=qwen8b_mbpp_Mbpp_311__s0). Diff is local operator rewrite only.,high
qwen8b_mbpp_Mbpp_388__s0,mbpp,Mbpp/388,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_388__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_388__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_389__s0,mbpp,Mbpp/389,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_389__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_389__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_389__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_391__s0,mbpp,Mbpp/391,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_391__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_391__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_392__s0,mbpp,Mbpp/392,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_392__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_392__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_392__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_398__s0,mbpp,Mbpp/398,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_398__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_398__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_398__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_406__s0,mbpp,Mbpp/406,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_406__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_406__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_410__s0,mbpp,Mbpp/410,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_410__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_410__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_410__s0.normalized.diff,complete,plus,base+plus,fail,fail,true,ast,true,false,"Healer removed a referenced import (or fence+import) while leaving call-sites that depend on that name, producing NameError / base regression risk (observed base=pass -> base=fail).",healer_ast,eligible,true,false,false,wrong_transformation,AST/fence cleanup must retain imports whose names are still referenced in the module body,"raw import/fence lines=['import numbers']; healed imports=[]; official fail: base=pass,plus=fail -> fail: base=fail,plus=fail.",high
qwen8b_mbpp_Mbpp_415__s0,mbpp,Mbpp/415,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_415__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_415__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_419__s0,mbpp,Mbpp/419,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_419__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_419__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_420__s0,mbpp,Mbpp/420,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_420__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_420__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_420__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_422__s0,mbpp,Mbpp/422,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_422__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_422__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_422__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_427__s0,mbpp,Mbpp/427,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_427__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_427__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_427__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=pass,plus=fail -> fail: base=pass,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_430__s0,mbpp,Mbpp/430,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_430__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_430__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_430__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_432__s0,mbpp,Mbpp/432,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_432__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_432__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_435__s0,mbpp,Mbpp/435,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_435__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_435__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_440__s0,mbpp,Mbpp/440,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_440__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_440__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_440__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=pass,plus=fail -> fail: base=pass,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_448__s0,mbpp,Mbpp/448,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_448__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_448__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_448__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_451__s0,mbpp,Mbpp/451,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_451__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_451__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_453__s0,mbpp,Mbpp/453,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_453__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_453__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_462__s0,mbpp,Mbpp/462,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_462__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_462__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_462__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer removed a referenced import (or fence+import) while leaving call-sites that depend on that name, producing NameError / base regression risk.",healer_ast,eligible,true,false,false,wrong_transformation,AST/fence cleanup must retain imports whose names are still referenced in the module body,"raw import/fence lines=['from itertools import combinations']; healed imports=[]; official fail: base=fail,plus=fail -> fail: base=fail,plus=fail.",high
qwen8b_mbpp_Mbpp_468__s0,mbpp,Mbpp/468,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_468__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_468__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_473__s0,mbpp,Mbpp/473,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_473__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_473__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
