case_id,dataset,task_id,sample_idx,model,raw_pass,healed_pass,raw_error,healed_error,raw_path,healed_path,normalized_diff_path,pairing_status,raw_failure_stage,healed_failure_stage,raw_error_type,healed_error_type,healer_triggered,rules_triggered,code_changed,rollback,root_cause,failure_layer,eligibility,unique_fix,needs_semantic_reasoning,needs_reference_answer,why_fail_to_fail,recommended_action,evidence_notes,classification_confidence
qwen8b_mbpp_Mbpp_615__s0,mbpp,Mbpp/615,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_615__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_615__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_620__s0,mbpp,Mbpp/620,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_620__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_620__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_620__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_622__s0,mbpp,Mbpp/622,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_622__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_622__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_622__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_626__s0,mbpp,Mbpp/626,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_626__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_626__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_63__s0,mbpp,Mbpp/63,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_63__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_63__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_63__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_630__s0,mbpp,Mbpp/630,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_630__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_630__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_630__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_631__s0,mbpp,Mbpp/631,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_631__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_631__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_633__s0,mbpp,Mbpp/633,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_633__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_633__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_633__s0.normalized.diff,complete,plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_639__s0,mbpp,Mbpp/639,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_639__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_639__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_639__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_67__s0,mbpp,Mbpp/67,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_67__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_67__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_72__s0,mbpp,Mbpp/72,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_72__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_72__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_721__s0,mbpp,Mbpp/721,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_721__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_721__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_721__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_722__s0,mbpp,Mbpp/722,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_722__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_722__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_722__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,regex;ast,true,false,"healer's AST layer modified code structure (rules_triggered=regex;ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='regex;ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_732__s0,mbpp,Mbpp/732,0,qwen3-8b,False,False,worker_error: entry_point 'replace_specialchar' 在 solution 中應恰好定義 1 次，實際 0 次,worker_error: entry_point 'replace_specialchar' 在 solution 中應恰好定義 1 次，實際 0 次,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_732__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_732__s0.py,,complete,worker,worker,worker_error,worker_error,true,ast;post.empty_output_reverted,false,false,"Raw code has a malformed str.maketrans replacement-string literal `'':':'` (invalid/garbled quoting) inside `s.translate(str.maketrans(' ,.', '':':'))`, which is not valid, well-formed Python string content matching the 3-character pattern string; the healer did not touch this line",syntax,uncertain,false,true,true,missing_program,"insufficient evidence for a unique deterministic fix - the intended 3-character replacement string for ' ,.' cannot be inferred with confidence from the garbled literal alone (could be ':::' or another combination); needs manual artifact review / access to any evaluator traceback text","raw/healed identical: `return s.translate(str.maketrans(' ,.', '':':'))`; worker_error 'entry_point replace_specialchar 在 solution 中應恰好定義 1 次，實際 0 次' implies the module fails to parse/extract cleanly due to this malformed literal, but code_changed=false shows no healer layer (regex/ast) recognized or fixed the pattern.",low
qwen8b_mbpp_Mbpp_735__s0,mbpp,Mbpp/735,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_735__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_735__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_735__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_737__s0,mbpp,Mbpp/737,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_737__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_737__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_737__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_739__s0,mbpp,Mbpp/739,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_739__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_739__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_739__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_742__s0,mbpp,Mbpp/742,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_742__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_742__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_742__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_743__s0,mbpp,Mbpp/743,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_743__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_743__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_748__s0,mbpp,Mbpp/748,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_748__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_748__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_748__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_752__s0,mbpp,Mbpp/752,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_752__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_752__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_752__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_759__s0,mbpp,Mbpp/759,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_759__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_759__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_759__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_765__s0,mbpp,Mbpp/765,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_765__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_765__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_769__s0,mbpp,Mbpp/769,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_769__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_769__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
