item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,complexity_math_ops,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
97ed41ee-bbe9-4cb4-b7cd-2e101b84c329,e1218051-bfd1-4afe-8e20-d58322acdba8,1,已知 f(x) = 4x^2 + x - 7，求 f'(x) 與 f''(x) 的值。,,"-2x^2 + x, -14x^2",PASS,,1,10,10,30,15,15,28,10,8,10,0,379,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
ec617cce-e8b2-4c6d-b917-29bb12a40fe1,b0e5cb6e-8a21-4527-9137-6dbc968548b9,19,已知 $f(x) = 5x^{5} + 7x^{4} + 10x^{3} + 4x + 4$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"25x^4+28x^3+30x^2+4, 600x+168","25x^4+28x^3+30x^2+4, 600x+168",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
9529d86f-bd94-4ac7-afa8-cd5271bd2c2e,b0e5cb6e-8a21-4527-9137-6dbc968548b9,20,已知 $f(x) = - 5x^{3} + 7x - 7$，求 $f'(x)$ 與 $f''(x)$。,"-15x^2+7, -30x","-15x^2+7, -30x",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
2af4c336-3d53-4046-ad63-40d81ead60bf,380a2766-b998-4b7e-8ac3-faa5ef812d14,1,已知 $f(x) = + 4x^{2} + 3x + 4$，求 $f'(x)$ 與 $f''(x)$。,"+8x+3, +8","+8x+3, +8",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
1c48c4a1-919a-46dc-afd3-aa174ca9eb94,380a2766-b998-4b7e-8ac3-faa5ef812d14,2,已知 $f(x) = 3x^{4} - 8x^{3} - 3x^{2} + 5x + 9$，求 $f'(x)$ 與 $f''(x)$。,"12x^3-24x^2-6x+5, 36x^2-48x-6","12x^3-24x^2-6x+5, 36x^2-48x-6",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
9c54574a-f422-4e6d-a20e-5be130321952,380a2766-b998-4b7e-8ac3-faa5ef812d14,3,已知 $f(x) = 8x^{5} + 6x^{4} + 7x^{3} - 4x - 7$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"40x^4+24x^3+21x^2-4, 480x^2+144x+42","40x^4+24x^3+21x^2-4, 480x^2+144x+42",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
aa44f80c-82d5-4888-8119-780d13e5ffe1,380a2766-b998-4b7e-8ac3-faa5ef812d14,4,已知 $f(x) = 6x^{4} + 9x^{3} + 8$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"72x^2+54x, 144x+54","72x^2+54x, 144x+54",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
5d754025-2226-4612-bfa9-dab568fc23b8,380a2766-b998-4b7e-8ac3-faa5ef812d14,5,已知 $f(x) = 6x^{5} - 2x^{4} + 9x^{3} - 9x^{2} + 5x + 2$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"30x^4-8x^3+27x^2-18x+5, 720x-48","30x^4-8x^3+27x^2-18x+5, 720x-48",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
2115e563-3b9c-485d-8d12-ac111b08c27d,380a2766-b998-4b7e-8ac3-faa5ef812d14,6,已知 $f(x) = - 10x^{3} - 10x^{2} - 7$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"-30x^2-20x, -60","-30x^2-20x, -60",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
c65a42ac-4775-4650-9191-8d888b17b7ae,380a2766-b998-4b7e-8ac3-faa5ef812d14,7,已知 $f(x) = + 8x^{3} + 7x^{2} + 9x + 3$，求 $f'(x)$ 與 $f''(x)$。,"+24x^2+14x+9, +48x+14","+24x^2+14x+9, +48x+14",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
ec7b09be-1db4-4095-af72-1f7ffcc155b5,380a2766-b998-4b7e-8ac3-faa5ef812d14,8,已知 $f(x) = 5x^{3} - 4x^{2} - 5$，求 $f'(x)$ 與 $f''(x)$。,"15x^2-8x, 30x-8","15x^2-8x, 30x-8",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
6082c032-a0ce-4f4f-8344-dfea046a127d,380a2766-b998-4b7e-8ac3-faa5ef812d14,9,已知 $f(x) = 2x^{3} + 5x^{2} + 6x + 9$，求 $f'(x)$ 與 $f''(x)$。,"6x^2+10x+6, 12x+10","6x^2+10x+6, 12x+10",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
ef2713f9-650a-4783-8b5f-eac1b2a462ed,380a2766-b998-4b7e-8ac3-faa5ef812d14,10,已知 $f(x) = 7x^{3} + 3x^{2} - 6$，求 $f'(x)$ 與 $f''(x)$。,"21x^2+6x, 42x+6","21x^2+6x, 42x+6",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
3847b522-2b4f-4382-ab97-021a092c5d3e,380a2766-b998-4b7e-8ac3-faa5ef812d14,11,已知 $f(x) = 3x^{4} - 2x^{3} - 4x^{2} - 3x - 3$，求 $f'(x)$ 與 $f''(x)$。,"12x^3-6x^2-8x-3, 36x^2-12x-8","12x^3-6x^2-8x-3, 36x^2-12x-8",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
e0e37954-ce42-4828-adcd-080d1c9cdfab,380a2766-b998-4b7e-8ac3-faa5ef812d14,12,已知 $f(x) = 3x^{3} + 8x^{2} + 4$，求 $f'(x)$ 與 $f''(x)$。,"9x^2+16x, 18x+16","9x^2+16x, 18x+16",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
95cc7e09-d5ff-46d2-8e60-9962e0f03788,380a2766-b998-4b7e-8ac3-faa5ef812d14,13,已知 $f(x) = 10x^{4} + 6x^{3} - 10x + 7$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"40x^3+18x^2-10, 240x+36","40x^3+18x^2-10, 240x+36",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
7e48f82d-faf8-4b7b-93dc-03be27a66d90,380a2766-b998-4b7e-8ac3-faa5ef812d14,14,已知 $f(x) = + 5x^{2} - 3x - 4$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"+10x-3, ","+10x-3, ",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
e03960a3-fe74-4fe1-b963-efaca62bbb2d,380a2766-b998-4b7e-8ac3-faa5ef812d14,15,已知 $f(x) = 4x^{5} + 6x^{2} - 3$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"80x^3+12, 480x","80x^3+12, 480x",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
33ab9291-7652-4795-b96a-03b60ad8019a,380a2766-b998-4b7e-8ac3-faa5ef812d14,16,已知 $f(x) = 8x^{5} + 4x^{3} + 10$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"160x^3+24x, 480x^2+24","160x^3+24x, 480x^2+24",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
a998ccb6-f286-416f-85d1-69e762edd787,380a2766-b998-4b7e-8ac3-faa5ef812d14,17,已知 $f(x) = 3x^{4} + 9x^{3} - 2x^{2} + 9x - 8$，求 $f'(x)$ 與 $f''(x)$。,"12x^3+27x^2-4x+9, 36x^2+54x-4","12x^3+27x^2-4x+9, 36x^2+54x-4",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
0813baa7-d7b7-4593-89d4-2ead271b4969,380a2766-b998-4b7e-8ac3-faa5ef812d14,18,已知 $f(x) = 4x^{5} + 4x^{2} - 4x - 1$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"20x^4+8x-4, 480x","20x^4+8x-4, 480x",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
2bcb0840-6c88-4a51-9e61-b521bdec1533,380a2766-b998-4b7e-8ac3-faa5ef812d14,19,已知 $f(x) = 7x^{4} + 4x^{3} + 9x - 6$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"28x^3+12x^2+9, 168x+24","28x^3+12x^2+9, 168x+24",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
4db75ab9-b111-45e6-bd1c-4b0a9a1718db,380a2766-b998-4b7e-8ac3-faa5ef812d14,20,已知 $f(x) = 2x^{3} - 3x - 7$，求 $f'(x)$ 與 $f''(x)$。,"6x^2-3, 12x","6x^2-3, 12x",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
04ce9c96-76e1-4bc1-8de7-2a26c23e3fd8,50ad04ea-67a7-4f48-947f-9c9afc29ba74,1,已知 $f(x) = + x^{3} + 8x - 4$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"+6x, ","+6x, ",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
008caf45-32f5-4eac-9eba-4614c31f0516,50ad04ea-67a7-4f48-947f-9c9afc29ba74,2,已知 $f(x) = 7x^{5} - 2x^{4} + 8x^{3} + 4x^{2} - 7$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"140x^3-24x^2+48x+8, 840x-48","140x^3-24x^2+48x+8, 840x-48",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
5db584f9-2d60-49ca-8514-343b9c8a8674,50ad04ea-67a7-4f48-947f-9c9afc29ba74,3,已知 $f(x) = 7x^{5} + 5x^{4} - 8x^{2} - 2x - 9$，求 $f'(x)$ 與 $f''(x)$。,"35x^4+20x^3-16x-2, 140x^3+60x^2-16","35x^4+20x^3-16x-2, 140x^3+60x^2-16",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
f53033e3-3d6e-459b-9de2-6a9e410a3f18,50ad04ea-67a7-4f48-947f-9c9afc29ba74,4,已知 $f(x) = - 4x^{3} - 8x^{2} - 6x + 10$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"-24x-16, -24","-24x-16, -24",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
37f2f0a6-d858-4d00-81e8-1010c8d8ec50,50ad04ea-67a7-4f48-947f-9c9afc29ba74,5,已知 $f(x) = 2x^{5} - 6x^{4} + 2x^{3} + 5x^{2} + 1$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"40x^3-72x^2+12x+10, 240x-144","40x^3-72x^2+12x+10, 240x-144",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
c8c17b2f-203c-4eb6-bdf9-790ad7f7668c,50ad04ea-67a7-4f48-947f-9c9afc29ba74,6,已知 $f(x) = 8x^{3} - 6x - 7$，求 $f'(x)$ 與 $f''(x)$。,"24x^2-6, 48x","24x^2-6, 48x",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
59309725-6013-474c-a43c-e51760c37fd9,50ad04ea-67a7-4f48-947f-9c9afc29ba74,7,已知 $f(x) = 8x^{5} - x^{4} - x^{3} - 4x + 3$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"160x^3-12x^2-6x, 960x-24","160x^3-12x^2-6x, 960x-24",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
d8210241-1ad0-41d7-bfc0-1e60a2c5e1a2,50ad04ea-67a7-4f48-947f-9c9afc29ba74,8,已知 $f(x) = 2x^{4} + 3x^{3} + 4x^{2} + 6$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"24x^2+18x+8, 48x+18","24x^2+18x+8, 48x+18",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
26f4b257-bbd3-4475-845f-b2060c4f6da5,50ad04ea-67a7-4f48-947f-9c9afc29ba74,9,已知 $f(x) = 2x^{5} - 5x^{4} + x^{2} - 7$，求 $f'(x)$ 與 $f''(x)$。,"10x^4-20x^3+2x, 40x^3-60x^2+2","10x^4-20x^3+2x, 40x^3-60x^2+2",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
151e63ac-131b-4da1-8faf-4f2cc126a50d,50ad04ea-67a7-4f48-947f-9c9afc29ba74,10,已知 $f(x) = + 10x^{2} - 5x + 4$，求 $f'(x)$ 與 $f''(x)$。,"+20x-5, +20","+20x-5, +20",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
e313e4d1-df6b-412e-85a6-255df3d118e9,50ad04ea-67a7-4f48-947f-9c9afc29ba74,11,已知 $f(x) = - 7x^{3} - 10x^{2} + 6x + 1$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"-21x^2-20x+6, -42","-21x^2-20x+6, -42",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
63591004-fa8c-410b-8f9e-7430413b5fb0,50ad04ea-67a7-4f48-947f-9c9afc29ba74,12,已知 $f(x) = 4x^{4} - 4x^{3} + x^{2} + 7x - 1$，求 $f'(x)$ 與 $f''(x)$。,"16x^3-12x^2+2x+7, 48x^2-24x+2","16x^3-12x^2+2x+7, 48x^2-24x+2",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
77ffe293-1675-4cb7-accc-79d0b2be752b,50ad04ea-67a7-4f48-947f-9c9afc29ba74,13,已知 $f(x) = 7x^{5} + 10x^{2} + 1$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"35x^4+20x, 420x^2","35x^4+20x, 420x^2",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
69af2255-95c5-49fa-b402-3c02b39778c3,50ad04ea-67a7-4f48-947f-9c9afc29ba74,14,已知 $f(x) = 7x^{3} - 3x^{2} + 7x - 1$，求 $f'(x)$ 與 $f''(x)$。,"21x^2-6x+7, 42x-6","21x^2-6x+7, 42x-6",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
764e05e8-29e7-4e6a-aaad-6cdd2bc8b6a7,50ad04ea-67a7-4f48-947f-9c9afc29ba74,15,已知 $f(x) = 10x^{3} - 10x^{2} + 3$，求 $f'(x)$ 與 $f''(x)$。,"30x^2-20x, 60x-20","30x^2-20x, 60x-20",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
420e1db6-e17f-46a9-94f4-7dd67606d137,50ad04ea-67a7-4f48-947f-9c9afc29ba74,16,已知 $f(x) = + x^{2} + 6x + 4$，求 $f'(x)$ 與 $f''(x)$。,"+2x+6, +2","+2x+6, +2",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
f157b626-bb61-4613-9da3-b63caafa8177,50ad04ea-67a7-4f48-947f-9c9afc29ba74,17,已知 $f(x) = 3x^{5} - 8x^{4} - x^{3} + 2x^{2} + 3x - 9$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"60x^3-96x^2-6x+4, 360x-192","60x^3-96x^2-6x+4, 360x-192",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
9974178f-42d3-42dd-b62c-5ef4ae648739,50ad04ea-67a7-4f48-947f-9c9afc29ba74,18,已知 $f(x) = 6x^{5} + 5x^{4} + 4x^{3} - 2x + 4$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"120x^3+60x^2+24x, 360x^2+120x+24","120x^3+60x^2+24x, 360x^2+120x+24",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
4a47d469-468a-40fb-ae5d-ad7e06396e13,50ad04ea-67a7-4f48-947f-9c9afc29ba74,19,已知 $f(x) = 8x^{5} + 8x^{4} + 7x^{3} + 3x + 5$，求 $f'(x)$ 與 $f''(x)$。,"40x^4+32x^3+21x^2+3, 160x^3+96x^2+42x","40x^4+32x^3+21x^2+3, 160x^3+96x^2+42x",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
ab3d17c2-eac9-4b4e-9c2c-f5cbcae811f6,50ad04ea-67a7-4f48-947f-9c9afc29ba74,20,已知 $f(x) = 7x^{5} - 6x^{4} + 5x^{3} + 2x^{2} - 7x + 7$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"140x^3-72x^2+30x+4, 840x-144","140x^3-72x^2+30x+4, 840x-144",PASS,,1,10,10,30,15,15,28,10,8,10,0,3623,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
a04085ef-449a-4551-9395-f5fa53feda92,3e8e481a-580a-43c7-83b5-6420763ffd2b,1,已知 $f(x) = 8x^{4} - 9x^{3} + 6x^{2} + 6$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"96x^2-54x+12, 192x-54","96x^2-54x+12, 192x-54",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
a44030fe-c7a0-4485-b672-10082f730bc8,3e8e481a-580a-43c7-83b5-6420763ffd2b,2,已知 $f(x) = 5x^{5} - 6x^{3} + 2x^{2} - 8$，求 $f'(x)$ 與 $f''(x)$。,"25x^4-18x^2+4x, 100x^3-36x+4","25x^4-18x^2+4x, 100x^3-36x+4",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
3dc33ac5-e2d6-4052-a45b-adfaf0454365,3e8e481a-580a-43c7-83b5-6420763ffd2b,3,已知 $f(x) = - 4x^{4} - x + 6$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"-16x^3-1, -96x","-16x^3-1, -96x",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
25a7ab76-b8da-4af6-aa13-c049584b8e62,3e8e481a-580a-43c7-83b5-6420763ffd2b,4,已知 $f(x) = 6x^{3} + 7x^{2} - 10x - 3$，求 $f'(x)$ 與 $f''(x)$。,"18x^2+14x-10, 36x+14","18x^2+14x-10, 36x+14",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
9ac20a29-47a2-4b8a-8d81-f773b7ea29a6,3e8e481a-580a-43c7-83b5-6420763ffd2b,5,已知 $f(x) = 2x^{5} + 7x^{3} + 4x^{2} - 3$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"10x^4+21x^2+8x, 120x^2+42","10x^4+21x^2+8x, 120x^2+42",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
b96415f6-b4c9-4202-8474-ef49c54312ab,3e8e481a-580a-43c7-83b5-6420763ffd2b,6,已知 $f(x) = x^{4} + 4x^{3} - 5x^{2} - 10x + 5$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"12x^2+24x-10, 24x+24","12x^2+24x-10, 24x+24",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
73ba44bb-6613-46c2-8c87-3e9f2921cec5,3e8e481a-580a-43c7-83b5-6420763ffd2b,7,已知 $f(x) = + 9x^{4} - 5x^{3} - 8x^{2} - 8$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"+216x-30, +216","+216x-30, +216",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
0dd49d41-22f3-4224-a91a-0cb5de194f72,3e8e481a-580a-43c7-83b5-6420763ffd2b,8,已知 $f(x) = + 4x^{4} + 8x^{2} + 2$，求 $f'(x)$ 與 $f''(x)$。,"+16x^3+16x, +48x^2+16","+16x^3+16x, +48x^2+16",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
71a63764-7311-404b-8114-b739ea321d58,3e8e481a-580a-43c7-83b5-6420763ffd2b,9,已知 $f(x) = 7x^{3} + x^{2} + 3$，求 $f'(x)$ 與 $f''(x)$。,"21x^2+2x, 42x+2","21x^2+2x, 42x+2",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
f02191c5-8f8b-4adb-a5ab-634208370c18,3e8e481a-580a-43c7-83b5-6420763ffd2b,10,已知 $f(x) = 6x^{4} - 3x^{3} + 3x^{2} + 8x + 2$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"24x^3-9x^2+6x+8, 144x-18","24x^3-9x^2+6x+8, 144x-18",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
1d65c395-08b0-4b96-b807-483df3612ae7,3e8e481a-580a-43c7-83b5-6420763ffd2b,11,已知 $f(x) = + 5x^{3} + 4x^{2} + 5x + 5$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"+30, ","+30, ",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
83a2e9a2-c479-4df3-856e-b4f3ba409592,3e8e481a-580a-43c7-83b5-6420763ffd2b,12,已知 $f(x) = 9x^{5} - 8x - 5$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"540x^2, 1080x","540x^2, 1080x",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
c27ed7fb-64f2-4f6f-8231-893f6e1260a5,3e8e481a-580a-43c7-83b5-6420763ffd2b,13,已知 $f(x) = 8x^{3} + 2x^{2} - 6$，求 $f'(x)$ 與 $f''(x)$。,"24x^2+4x, 48x+4","24x^2+4x, 48x+4",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
26c3eb76-f839-4665-ad27-84075e2af2d7,3e8e481a-580a-43c7-83b5-6420763ffd2b,14,已知 $f(x) = x^{3} + 8x + 1$，求 $f'(x)$ 與 $f''(x)$。,"3x^2+8, 6x","3x^2+8, 6x",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
a7440b37-825c-4b82-8dd3-bf25fe9c2544,3e8e481a-580a-43c7-83b5-6420763ffd2b,15,已知 $f(x) = 6x^{4} + 2x^{3} + 4x - 6$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"24x^3+6x^2+4, 144x+12","24x^3+6x^2+4, 144x+12",PASS,,1,10,10,30,15,15,28,10,8,10,0,3628,3,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
