item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,student_input_test,student_input_result,exec_time_ms
5a34431c-7e79-45f0-a77a-ed01b46dfde0,2aafbb02-c656-49a3-86d9-32dd3d60a0c7,1,已知 f(x) = 7x^4 - 8x^3 + 10x^2 + x - 7，求 f'(x) 與 f''(x) 的值。,,"-8x^4 + 20x^3 + 18x^2 + x, 20x^4 + 36x^3 - 84x^2",PASS,,1,10,10,30,15,15,27,15,12,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
8f5acc43-d5c6-489b-88ce-889e5dd984c6,72523697-8b79-4921-8e94-fe90b23c2db0,10,已知 $f(x) = 2x^{3} + x - 3$，求 $f'(x)$ 與 $f''(x)$。,"6x^2+1, 12x","6x^2+1, 12x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
46d927e7-c86e-41c9-93fb-c1d524031770,72523697-8b79-4921-8e94-fe90b23c2db0,11,已知 $f(x) = 4x^{4} + x^{3} - 5x + 5$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"16x^3+3x^2-5, 96x+6","16x^3+3x^2-5, 96x+6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
e1de360d-2e1e-479e-99f0-4a874c072229,72523697-8b79-4921-8e94-fe90b23c2db0,12,已知 $f(x) = 2x^{4} - 5x^{3} - 5x - 3$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"8x^3-15x^2-5, 48x-30","8x^3-15x^2-5, 48x-30",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
e74ca2bd-2b59-41b8-8a8b-b99257d609bf,72523697-8b79-4921-8e94-fe90b23c2db0,13,已知 $f(x) = - x + 3$，求 $f'(x)$。,-1,-1,PASS,,1,10,10,30,15,15,25,15,10,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
79364b8c-a853-42d9-bc64-ebee05415001,72523697-8b79-4921-8e94-fe90b23c2db0,14,已知 $f(x) = 5x^{2} - 2$，求 $f'(x)$。,10x,10x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
63dad728-3068-4bac-9fb1-2c71b67718d3,72523697-8b79-4921-8e94-fe90b23c2db0,15,已知 $f(x) = + 5x^{3} + 2x^{2} + 1$，求 $f'(x)$ 與 $f''(x)$。,"+15x^2+4x, +30x+4","+15x^2+4x, +30x+4",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
21cd8918-b15b-4f96-971c-9df5db509644,72523697-8b79-4921-8e94-fe90b23c2db0,16,已知 $f(x) = 3x^{2} + 5$，求 $f'(x)$。,6x,6x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
4264a86f-a687-4ee9-a862-236ce5a903ad,72523697-8b79-4921-8e94-fe90b23c2db0,17,已知 $f(x) = x^{4} - 2$，求 $f'(x)$ 與 $f''(x)$。,"4x^3, 12x^2","4x^3, 12x^2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
a7948fd3-4cc5-4ea2-8dc3-cb2f8ad5c664,72523697-8b79-4921-8e94-fe90b23c2db0,18,已知 $f(x) = x^{3} + 3x^{2} + 1$，求 $f'(x)$ 與 $f''(x)$。,"3x^2+6x, 6x+6","3x^2+6x, 6x+6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
85508901-6f65-42e1-866c-b7eb51b182bc,72523697-8b79-4921-8e94-fe90b23c2db0,19,已知 $f(x) = - 2x - 5$，求 $f'(x)$。,-2,-2,PASS,,1,10,10,30,15,15,25,15,10,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
31ce5ef8-d3e0-4b91-988e-700f0130d131,72523697-8b79-4921-8e94-fe90b23c2db0,20,已知 $f(x) = + 3x^{2} - 3x - 3$，求 $f'(x)$ 與 $f''(x)$。,"+6x-3, +6","+6x-3, +6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
9447dd02-3ca5-4db5-a604-3d68ccff812b,e1251e5c-910e-4d95-bdd1-f98e382e6653,1,已知 $f(x) = 4x^{4} - x^{3} + 9x^{2} + 4x - 5$，求 $f'(x)$ 與 $f''(x)$。,"16x^3-3x^2+18x+4, 48x^2-6x+18","16x^3-3x^2+18x+4, 48x^2-6x+18",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
976adcbd-4c0a-49a4-8c36-5e891b7d92e0,e1251e5c-910e-4d95-bdd1-f98e382e6653,2,已知 $f(x) = 3x^{3} - 2x^{2} - 9x + 9$，求 $f'(x)$ 與 $f''(x)$。,"9x^2-4x-9, 18x-4","9x^2-4x-9, 18x-4",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
806df576-e8a5-40f3-b77b-c483e0a7938b,e1251e5c-910e-4d95-bdd1-f98e382e6653,3,已知 $f(x) = 2x^{4} + 8x^{3} - 5$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"24x^2+48x, 48x+48","24x^2+48x, 48x+48",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
538f0015-dc19-4f5c-90da-34accda34be3,e1251e5c-910e-4d95-bdd1-f98e382e6653,4,已知 $f(x) = - 9x^{2} + 10x + 1$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"-18x+10, ","-18x+10, ",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
f53275af-f59f-429d-b570-7a51350b8a83,e1251e5c-910e-4d95-bdd1-f98e382e6653,5,已知 $f(x) = x^{3} - 6x^{2} - 6x - 8$，求 $f'(x)$ 與 $f''(x)$。,"3x^2-12x-6, 6x-12","3x^2-12x-6, 6x-12",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
b823f761-7edf-4a27-af97-cbdfebc5f601,e1251e5c-910e-4d95-bdd1-f98e382e6653,6,已知 $f(x) = 2x^{3} + 5x^{2} + 8x - 2$，求 $f'(x)$ 與 $f''(x)$。,"6x^2+10x+8, 12x+10","6x^2+10x+8, 12x+10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
2bafd327-928c-4d65-aec4-2bc5362490be,e1251e5c-910e-4d95-bdd1-f98e382e6653,7,已知 $f(x) = 4x^{5} - 6x^{3} - x^{2} - 3x - 4$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"80x^3-36x-2, 240x^2-36","80x^3-36x-2, 240x^2-36",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
a27af966-975f-4a99-8662-63fba5f79aa3,e1251e5c-910e-4d95-bdd1-f98e382e6653,8,已知 $f(x) = 4x^{3} - 5x^{2} - 7x + 5$，求 $f'(x)$ 與 $f''(x)$。,"12x^2-10x-7, 24x-10","12x^2-10x-7, 24x-10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
3a1fdf8e-b502-428d-872a-bd50fbcc802d,e1251e5c-910e-4d95-bdd1-f98e382e6653,9,已知 $f(x) = + 2x^{3} + 5x^{2} + 4x - 7$，求 $f'(x)$ 與 $f''(x)$。,"+6x^2+10x+4, +12x+10","+6x^2+10x+4, +12x+10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
3cac49b6-7cc8-4896-97cf-931bafea16e4,e1251e5c-910e-4d95-bdd1-f98e382e6653,10,已知 $f(x) = 10x^{3} - 9x^{2} + 6x - 4$，求 $f'(x)$ 與 $f''(x)$。,"30x^2-18x+6, 60x-18","30x^2-18x+6, 60x-18",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
09258077-dc7e-4350-b0f2-c1b4578f1451,e1251e5c-910e-4d95-bdd1-f98e382e6653,11,已知 $f(x) = 2x^{5} - 2x^{4} - x^{2} - 6$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"40x^3-24x^2-2, 120x^2-48x","40x^3-24x^2-2, 120x^2-48x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
ff11ee4b-aaa0-4da9-a9ac-264750aa4d2c,e1251e5c-910e-4d95-bdd1-f98e382e6653,12,已知 $f(x) = x^{4} + 7x + 8$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"4x^3+7, 24x","4x^3+7, 24x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
3be4a675-12bf-44ca-b8c0-85d04025c7d8,e1251e5c-910e-4d95-bdd1-f98e382e6653,13,已知 $f(x) = 5x^{4} + 6x^{2} - 10x + 6$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"20x^3+12x-10, 120x","20x^3+12x-10, 120x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
c037c333-e8eb-4d7f-94f9-d85b885caed1,e1251e5c-910e-4d95-bdd1-f98e382e6653,14,已知 $f(x) = 4x^{4} + 4x^{3} + 9x^{2} - x + 4$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"48x^2+24x+18, 96x+24","48x^2+24x+18, 96x+24",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
b84cf2c1-4771-4f8b-8953-a7fd9fc5f905,e1251e5c-910e-4d95-bdd1-f98e382e6653,15,已知 $f(x) = 3x^{5} - 4x^{4} + x^{3} + 2x^{2} - 8x - 3$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"60x^3-48x^2+6x+4, 180x^2-96x+6","60x^3-48x^2+6x+4, 180x^2-96x+6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
0af3d3d8-8651-4e4f-8754-dcbc3c44d8e7,e1251e5c-910e-4d95-bdd1-f98e382e6653,16,已知 $f(x) = 6x^{4} + 7x^{3} + 8x^{2} + x - 4$，求 $f'(x)$ 與 $f''(x)$。,"24x^3+21x^2+16x+1, 72x^2+42x+16","24x^3+21x^2+16x+1, 72x^2+42x+16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
51d04074-8e62-4360-8003-fd49ca72b700,e1251e5c-910e-4d95-bdd1-f98e382e6653,17,已知 $f(x) = 3x^{3} - x^{2} + 3x + 8$，求 $f'(x)$ 與 $f''(x)$。,"9x^2-2x+3, 18x-2","9x^2-2x+3, 18x-2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
e7a14504-6561-4943-bbd5-227e1dc7c8e5,e1251e5c-910e-4d95-bdd1-f98e382e6653,18,已知 $f(x) = + 7x^{3} + 5x^{2} - 8x + 10$，求 $f'(x)$ 與 $f''(x)$。,"+21x^2+10x-8, +42x+10","+21x^2+10x-8, +42x+10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
edbf4d3d-d1b0-4757-963d-93a7f7a5d060,e1251e5c-910e-4d95-bdd1-f98e382e6653,19,已知 $f(x) = 2x^{5} + 8x^{4} + 2x^{3} + 4x^{2} - 10$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"120x^2+192x+12, 240x+192","120x^2+192x+12, 240x+192",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
1b250b6c-e3f9-4f2b-8a32-f1611653abcf,e1251e5c-910e-4d95-bdd1-f98e382e6653,20,已知 $f(x) = 7x^{5} - 8x^{4} + 9x^{3} - 3x^{2} - 4x + 7$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"420x^2-192x+54, 840x-192","420x^2-192x+54, 840x-192",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
ddae3cda-5d2d-45fb-85f4-8138778bb8ec,7f2a249c-7dfd-497f-8188-9bd10e0bc813,1,已知 $f(x) = + 8x^{2} - 8x + 3$，求 $f'(x)$ 與 $f''(x)$。,"+16x-8, +16","+16x-8, +16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
43635086-f042-4331-81eb-e825fcd7bb85,7f2a249c-7dfd-497f-8188-9bd10e0bc813,2,已知 $f(x) = 6x^{5} + 6x^{4} - 2x^{3} + 3x^{2} + 5x - 5$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"360x^2+144x-12, 720x+144","360x^2+144x-12, 720x+144",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
c5b5ec27-f972-4899-9ee4-75bf745b5585,7f2a249c-7dfd-497f-8188-9bd10e0bc813,3,已知 $f(x) = + 3x^{3} + 10x^{2} + 10x + 4$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"+9x^2+20x+10, +18","+9x^2+20x+10, +18",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
e8eec45b-8965-4857-b6f3-74028596b6ec,7f2a249c-7dfd-497f-8188-9bd10e0bc813,4,已知 $f(x) = 5x^{4} - 9x^{2} + 6x + 1$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"20x^3-18x+6, 120x","20x^3-18x+6, 120x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
3d5aecf1-6517-4f2e-a33e-c22c1acf7a0b,7f2a249c-7dfd-497f-8188-9bd10e0bc813,5,已知 $f(x) = 10x^{3} - x^{2} - 7x - 3$，求 $f'(x)$ 與 $f''(x)$。,"30x^2-2x-7, 60x-2","30x^2-2x-7, 60x-2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
f511d26f-9ffa-4433-9126-7020c3b54b29,7f2a249c-7dfd-497f-8188-9bd10e0bc813,6,已知 $f(x) = 3x^{4} - 4x^{3} + 2x^{2} - 4x + 2$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"12x^3-12x^2+4x-4, 72x-24","12x^3-12x^2+4x-4, 72x-24",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
094f7ae9-8ebe-4030-aada-318f4ea09f6a,7f2a249c-7dfd-497f-8188-9bd10e0bc813,7,已知 $f(x) = 6x^{3} + 6x - 6$，求 $f'(x)$ 與 $f''(x)$。,"18x^2+6, 36x","18x^2+6, 36x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
487cf77b-18e9-4db3-917c-5a46eac4099f,7f2a249c-7dfd-497f-8188-9bd10e0bc813,8,已知 $f(x) = 2x^{4} - 4x^{3} - 2x^{2} - 5$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"24x^2-24x-4, 48x-24","24x^2-24x-4, 48x-24",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
c015ff21-2ce3-4031-b5ca-dfa57b904e56,7f2a249c-7dfd-497f-8188-9bd10e0bc813,9,已知 $f(x) = + 10x^{3} - 8x^{2} - 2x + 7$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"+60x-16, +60","+60x-16, +60",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
9afb5f9a-73ce-43a6-965c-482a57dd7db5,7f2a249c-7dfd-497f-8188-9bd10e0bc813,10,已知 $f(x) = 8x^{5} - 5x^{4} - 7x^{3} + 8x^{2} + 3x - 8$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"40x^4-20x^3-21x^2+16x+3, 960x-120","40x^4-20x^3-21x^2+16x+3, 960x-120",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
1a74b134-df21-4cd6-9af3-bce53b7c6b86,7f2a249c-7dfd-497f-8188-9bd10e0bc813,11,已知 $f(x) = 9x^{4} + 2x^{3} + x^{2} - 8x - 10$，求 $f'(x)$ 與 $f''(x)$。,"36x^3+6x^2+2x-8, 108x^2+12x+2","36x^3+6x^2+2x-8, 108x^2+12x+2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
4c055331-b3b1-4397-8e82-9702a551471b,7f2a249c-7dfd-497f-8188-9bd10e0bc813,12,已知 $f(x) = 2x^{3} - 7x^{2} + 1$，求 $f'(x)$ 與 $f''(x)$。,"6x^2-14x, 12x-14","6x^2-14x, 12x-14",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
828193e0-7fa1-4080-8c12-12553dd0089d,7f2a249c-7dfd-497f-8188-9bd10e0bc813,13,已知 $f(x) = x^{4} - 7x^{3} - 6x^{2} - 3x + 7$，求 $f'(x)$ 與 $f''(x)$。,"4x^3-21x^2-12x-3, 12x^2-42x-12","4x^3-21x^2-12x-3, 12x^2-42x-12",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
f5fb4864-b625-4b7e-a7cf-72cadb310227,7f2a249c-7dfd-497f-8188-9bd10e0bc813,14,已知 $f(x) = 9x^{3} - 3x^{2} + 3$，求 $f'(x)$ 與 $f''(x)$。,"27x^2-6x, 54x-6","27x^2-6x, 54x-6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
9fbfe023-5f9d-418f-960c-66d16587ce28,7f2a249c-7dfd-497f-8188-9bd10e0bc813,15,已知 $f(x) = 6x^{5} + 4x^{4} - 4x^{2} - 3x - 3$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"30x^4+16x^3-8x-3, 360x^2+96x","30x^4+16x^3-8x-3, 360x^2+96x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
fd2c7f6e-5e04-4723-81ee-2447e9263883,7f2a249c-7dfd-497f-8188-9bd10e0bc813,16,已知 $f(x) = x^{3} - 9x + 3$，求 $f'(x)$ 與 $f''(x)$。,"3x^2-9, 6x","3x^2-9, 6x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
e6dbba95-ae29-4098-9968-17e2501a605d,7f2a249c-7dfd-497f-8188-9bd10e0bc813,17,已知 $f(x) = 3x^{5} - 8x^{2} + 10x + 5$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"15x^4-16x+10, 180x^2","15x^4-16x+10, 180x^2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d2b48a73-88f9-4b94-808b-350c3c884c30,7f2a249c-7dfd-497f-8188-9bd10e0bc813,18,已知 $f(x) = x^{3} + 3x^{2} - 8x + 1$，求 $f'(x)$ 與 $f''(x)$。,"3x^2+6x-8, 6x+6","3x^2+6x-8, 6x+6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
7c30f045-1342-45a5-82b0-2dd099082c13,7f2a249c-7dfd-497f-8188-9bd10e0bc813,19,已知 $f(x) = 9x^{5} - 3x^{4} - x^{3} - x - 5$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"180x^3-36x^2-6x, 1080x-72","180x^3-36x^2-6x, 1080x-72",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
7a0a7ed6-9242-4fab-8848-7a277343f5dd,7f2a249c-7dfd-497f-8188-9bd10e0bc813,20,已知 $f(x) = + x^{2} - 10x - 4$，求 $f'(x)$ 與 $f''(x)$。,"+2x-10, +2","+2x-10, +2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
8a20560d-4a52-4dc0-9e45-181520227c78,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,1,已知 $f(x) = 5x^{4} + 9x^{3} + 3x^{2} - 4$，求 $f'(x)$ 與 $f''(x)$。,"20x^3+27x^2+6x, 60x^2+54x+6","20x^3+27x^2+6x, 60x^2+54x+6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
72e79bee-b7ce-40db-8b27-bf042ba4946e,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,2,已知 $f(x) = + 10x^{2} + 3x + 2$，求 $f'(x)$ 與 $f''(x)$。,"+20x+3, +20","+20x+3, +20",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d542163e-3d2a-48bb-abbf-6e626edb7cd9,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,3,已知 $f(x) = 4x^{3} - 8x^{2} + 5x + 2$，求 $f'(x)$ 與 $f''(x)$。,"12x^2-16x+5, 24x-16","12x^2-16x+5, 24x-16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
4de4a3c7-3e83-4d41-a14c-d292de7c7cd6,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,4,已知 $f(x) = 7x^{5} + 8x^{3} + 7x^{2} + 2$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"35x^4+24x^2+14x, 840x","35x^4+24x^2+14x, 840x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
66dfd486-808e-4c4a-9562-bacde67cfb25,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,5,已知 $f(x) = - 5x^{3} - 3x^{2} + 3x - 8$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"-15x^2-6x+3, -30","-15x^2-6x+3, -30",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d1edaf8f-88a0-48d6-b3e2-5b1b4315ea7d,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,6,已知 $f(x) = 4x^{4} + 2x^{2} + 1$，求 $f'(x)$ 與 $f''(x)$。,"16x^3+4x, 48x^2+4","16x^3+4x, 48x^2+4",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
69bdb375-de56-4620-973c-a78d6fed0fbf,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,7,已知 $f(x) = - 5x^{3} + 2x^{2} + 10x - 2$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"-30x+4, -30","-30x+4, -30",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
92373639-38f0-40e4-99f1-3d1476411720,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,8,已知 $f(x) = 2x^{4} + 7x^{3} - 10x^{2} - 8x + 6$，求 $f'(x)$ 與 $f''(x)$。,"8x^3+21x^2-20x-8, 24x^2+42x-20","8x^3+21x^2-20x-8, 24x^2+42x-20",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
fc3a78d2-9d2d-41c4-824b-1d901652837e,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,9,已知 $f(x) = 5x^{5} + 10x^{2} - 6x - 6$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"100x^3+20, 600x","100x^3+20, 600x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
6a9f3429-e47d-4f64-886d-27a2021cf1d9,6382cf36-ad50-4a65-b2b9-8ddac18c4dbd,10,已知 $f(x) = 3x^{3} + 9x + 8$，求 $f'(x)$ 與 $f''(x)$。,"9x^2+9, 18x","9x^2+9, 18x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
